Data Element Name,Code,Category Name,Data Element ID,Category ID,Attribute ID
OpenLMIS SUR + HOSP Giving set iv administration + needle 15 drops/ml Stock on hand,FD406100-a,default,KjNqI5aw6JX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorhexidine 1.5% solution, 5ml quantity received",EE010800-d,default,aXkcVfuhqkO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid 5% + sulphur 5% ointment (in YSP base),500g quantity received",EE043200-d,default,bFB4r24IOGz,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Atazanavir 300mg / Ritonavir 100mg (7A) Stock on hand,GF0570-a,default,RUaR6OEzinS,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Ketamine hydrochloride 50mg/ml, 10ml Quantity used",BB044400-b,default,SktqKkHcaoH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 18cm x 24cm Stock out days",FD654600-c,default,DSpYSvb1tHl,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Phenobarbitone 30mg, tablets quantity received",AA050100-d,default,YCIGlb4hOW8,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Paraffin liquid, 500ml Quantity used",EE035100-b,default,bfFYUIZ78pT,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Ethilon 1, 90mm cuttting Quantity used",FD352300-b,default,itwHQ0zWKsv,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 50mg+Amodiaquine 135mg 3tablets/blister Stock on hand,GF0561-a,default,dXvcRmnVoZL,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove disposable powdered latex large Stock out days,HH077400-c,default,GkyPhPDK5Tx,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Bisacodyl 5mg, tablets Stock out days",AA009900-c,default,ZVKYpdbl9sW,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Ferrous sulphate mixture paediatric 60mg/5ml, 100ml Stock out days",EE018900-c,default,SCIizM7y3uz,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Cimetidine 400mg, tablets Stock on hand",AA015000-a,default,wyFTgeUN0EO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Insulin soluble 100 IU/ml, 10ml quantity received",BB042900-d,default,K3rJ1RLoHou,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Frusemide 10mg/ml, 2ml quantity received",FD104600-d,default,cUKFMJNH1z1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, extension 7.5cm x 5m long, when stretched Stock on hand",FF015300-a,default,NfikocOZtcb,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR Mackintosh sheeting Quantity used,FF012000-b,default,H7Wket8Aewp,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, elastic adhesive 10cm x 5m long, when stretched Stock on hand",FF014100-a,default,M8LqUd17wfV,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Adrenaline 1/1000 1ml Stock on hand,TB000600-a,default,I3p08m4tiok,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Pyrazinamide 400mg Stock on hand,TB001000-a,default,y8b8FiShEOu,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 2ml, disposable, hypoluer with 23g ne Stock out days",HH149400-c,default,dwcROkvLwTy,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Ceftriaxone 1g, PFR Stock out days",BB013500-c,default,YJCWQvi7yQ2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Lamivudine/Zidovudine 300mg/150mg Tabs (4A), (8A) Stock out days",GF0011-c,default,XAD2cyGo5zu,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Jadelle(implant) Stock on hand,FP003700-a,default,GTlgIQoTclX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dextrose (glucose) 5%, 1000ml quantity received",BB021600-d,default,VZKgxVliFus,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin 150mg/isoniazid 75mg Stock out days,TB001300-c,default,mcmp21PZ8A0,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Vincristine sulphate 1mg PFR Quantity used,FD007700-b,default,j8wuUQGWz7w,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV NEVIRAPINE 50MG TABLET FOR ORAL SUSPENSION quantity received,GF0205-d,default,TINYeVfYMAe,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Magnesium trisilicate compound quantity received,FD005300-d,default,NZixoI29TDX,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Diazepam 5mg Tablets quantity received,FD003100-d,default,EIpLmZjRxi3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid 10% ointment (in YSP), 500g Quantity used",EE041400-b,default,iK58LBiMAGj,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Cotrimoxazole 960mg Tabs Quantity used,GF0584-b,default,i5Rh3g6yfqh,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpromazine 25mg Stock on hand,FD003900-a,default,JmCponO3D96,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Medroxyprogesterone acetate injection 150mg/mL, 1mL vial wit Quantity used",BB049500-b,default,dbzZV9JKJPX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 1,round bodied ½ circle 50mm n Stock on hand",GG000900-a,default,xgSs6HSagiU,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Jadelle(implant) Quantity used,FP003700-b,default,o20SRMs9s3m,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Needle, disposable dental, 27g long sharewood Stock on hand",PP053400-a,default,zA544iM66Qx,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Hydrogen peroxide, 20 vol. quantity received",FD702900-d,default,kMGpkHeLATc,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Praziquantel 600mg Stock on hand,FD006300-a,default,yLWnu4G9Bek,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Bupivacaine spinal isobaric 0.5%, 10ml ampoule Quantity used",BB010200-b,default,G9yyxBGGnbi,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Bleomycin 15000iu quantity received,GF3050-d,default,szB9a5MCW2O,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Azithromycin 500mg Stock out days,ST011800-c,default,SIl49fkFErR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Amlodipine 5mg quantity received,FD000400-d,default,Udj56jblggi,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Vitamin A 100,000 IU, Capsules Stock on hand",AA064200-a,default,GGBMKpDO0OR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Syringe insulin 100 IU with needle quantity received,HH145200-d,default,aEVo0uadf4g,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Amoxycillin w/ Clavulanic Acid, 250/62.5/5ml Quantity used",GF0242-b,default,LxY95nwvITH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Povidone iodine 10% in alcoholic solution, 500ml quantity received",EE038100-d,default,j8dWbPm51v4,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV NEVIRAPINE 50MG TABLET FOR ORAL SUSPENSION Quantity used,GF0205-b,default,zPfHbwK6qv2,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove disposable powdered latex medium quantity received,HH077700-d,default,qT4teX97dJf,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Povidone iodine 10% in alcoholic solution, 500ml Stock out days",EE038100-c,default,IejLGKRmAPO,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Dexamethasone eye drops 0.1% Stock out days,FD252700-c,default,WbsUlIbGFy2,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS METRONIDAZOLE TABS BP 250MG quantity received,ST026200-d,default,bXfFDweeOCy,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 18cm x 24cm quantity received",FD654600-d,default,HrvksHQcPy1,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, plaster of paris 7.5cm X 2.7m long, when stretched Stock on hand",FF004200-a,default,gkqK6dEEV7a,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Scalpel blade size 22 (individually wrapped),Carbon steel Stock out days",HH124500-c,default,VcmfJ0hngYc,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 35cm x 43cm 100's Stock on hand",FD654900-a,default,Vr8hjsL9Qbb,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Metronidazole 200mg Stock on hand,ST026100-a,default,TZZ9FBd2OMF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Colostomy Bags, disposable 25cmx13cm quantity received",FD400500-d,default,pAind3ns12j,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 0, round bodied ½ circle 40mm Stock on hand",GG000600-a,default,Dr5e7646suo,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Cotrimoxazole 480mg tablets Stock on hand,FD251000-a,default,zFfplEVkwKY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Phytomenadione 2mg/ml, 1ml (Vitamin K) Quantity used",BB063900-b,default,iCGB5EjfPcR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Metformin 850mg Tablets Stock on hand,FD002900-a,default,HUu2iFXBy61,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Vitamin B complex strong, Tablets Stock on hand",AA064500-a,default,zw7wjSjtmQN,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Composite chemical cure & etching system quantity received,PP015000-d,default,xkYSJMSNqUs,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Levofloxacin 250mg Quantity used,TB012900-b,default,nP2G978PbDF,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Artesunate 100mg+Amodiaquine 270mg 3tablets/blister Stock out days,GF0562-c,default,apramU7cWRV,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Benzylpenicillin 3g (5MU), PFR Stock on hand",FD100000-a,default,moUOc9GaElN,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dextrose (glucose) 5%, 500ml Stock out days",BB022200-c,default,r4rqn9NIgDK,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY Barium sulphate for suspension, 95%, w/w 300g Stock out days",FD651700-c,default,A5ivzjTmGQb,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Phenobarbitone 30mg, tablets Quantity used",AA050100-b,default,fXsJQIwzKnX,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 5cm x 4m long, when stretched quantity received",FF006900-d,default,lIwNGwBBrdi,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Tube, feeding CH 6 Stock on hand",HH174600-a,default,Zg1CglV6ro0,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Magnesium trisilicate compound Quantity used,FD005300-b,default,qVDv7jGRpF0,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, WOW 7.5cm x 4m long, when stretched quantity received",FF007200-d,default,Yia1DJJJDgO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Prednisolone 5mg, tablets quantity received",AA052500-d,default,fBWqvI9DJ7b,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS GAL Chloramphenicol 1% Eye Ointment 5g Stock out days,EE009600-c,default,ICZEb9GeZK9,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Paraffin liquid, 500ml Stock out days",EE035100-c,default,FzIFI1ppnsV,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Capreomycin sulphate 1g Quantity used,TB041100-b,default,pWzqj8CNzeR,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Mepivacaine hydrochloride 3% plain 1.8 ml cartridge Quantity used,PP049200-b,default,zDiSSmkWWnq,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Hydralazine hydrochloride 20mg/ml, 1ml Quantity used",BB039600-b,default,Ss7aqgeoWG3,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Amoxycillin w/ Clavulanic Acid, 250/62.5/5ml Stock on hand",GF0242-a,default,pkF9uupBdoJ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin60mg/Isoniazid30mg/Pyrazinamide150mg(RHZ) Stock on hand,TB042900-a,default,QfPsowOJoPJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe,10ml, disposable, hypoluer with 21g needle Stock out days",HH150900-c,default,tjB8xuKxQqK,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 3/0, round bodied ½ circle 25m quantity received",GG001800-d,default,HsfdVs9CPrx,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS RHD Magnesium sulphate 50%, 2ml ampoule Stock out days",FP004500-c,default,cKalfmicmFH,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Salicylic acid ointment 5% (in YSP base), 500g Stock on hand",EE044100-a,default,cniprx028UG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Lisinopril 10mg , tablets Stock on hand",AA036600-a,default,uFmjedeqMX7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Nystatin oral suspension 100,000 IU/ml, 20ml quantity received",EE032700-d,default,VcVPJuOwYDw,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lopinavir/Ritonavir 100mg/25mg (9P) Stock on hand,GF0076-a,default,lDuhpCopdgL,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Catheter Foley's retention 30cc FG 16 quantity received,HH027300-d,default,Nx8mYKoMQP7,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Lignocaine 2% Adrenaline 1/80,000 cartridge 1.8ml Stock on hand",PP046500-a,default,n0oL0dzZi57,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Isoniazid 100mg (100) quantity received,TB000700-d,default,CGemh055i3y,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Azithromycin 250mg Stock on hand,AA008701-a,default,TFTdFNMTYqK,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Atenolol 50mg Quantity used,AA007840-b,default,D229F6GIFKO,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 7 sterile quantity received,HH080400-d,default,VsXrEqCId02,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Liner calcium hydroxide quantity received,FD703100-d,default,zmsAHEXvNnP,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY Fixer for automatic process, 5l Stock on hand",FD650200-a,default,HcvdAzT5ZyO,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Oral Contraceptive tablets – low oestrogen (e.g. Lofemenal) Quantity used,FP000200-b,default,BBujm3FokHX,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Dexamethasone injection 5mg/ml quantity received,DN100101-d,default,Ru2dgjNHL0g,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Doxycycline 100mg Quantity used,GF0414-b,default,HIuuNSIH7Oy,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Podophyllum paint 10% in compound benzoin tincture, 20ml quantity received",EE036600-d,default,CFAV12ZoMaG,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS VAC Rabies vaccine course, (1x 5, 0.5ml/dose PFR and 1x5 vials d Stock out days",CC001500-c,default,pzmh5XOO7Lu,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Chlorpromazine hydrochloride 25mg/ml, 2ml Quantity used",FD104200-b,default,jC2lBfb34uN,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Aspirin 300mg Quantity used,FD000500-b,default,Pj8r9hkOSNV,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS MAL Lumefantrine 120mg/Artemether 20mg,30x6, Dispesible tablets quantity received",AA039600-d,default,a8vtvjBkm09,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR Cotton wool 500g Stock on hand,SM024200-a,default,ww9KX1v9DQe,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Glass ionomer cement powder & liquid Quantity used,PP036300-b,default,oIWpdj5SLDA,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Gelatin 500ml pack intravenous infusion quantity received,BB035700-d,default,R6bLWo0xcbA,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS INJ Adrenaline 1/1000 1ml Stock out days,TB000600-c,default,clK4j8Aag7z,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Promethazine hydrochloride 25mg/ml, 2ml Stock on hand",BB066900-a,default,CgJr4mDukNT,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Bandage, Soft pad orthopaedic(Velband)7.5cm x 4m long, when Stock on hand",FF004500-a,default,uniwQfkJnyF,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 2ml, disposable, hypoluer with 23g ne Quantity used",HH149400-b,default,zc7K5Kk5O3K,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Water for injections, 10ml Quantity used",BB077100-b,default,fCabIe6h0Op,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Plaster, elastic adhesive 10cm x 5m long, when stretched Stock out days",FF014100-c,default,dvxFGtgi0Ns,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Chlorpheniramine maleate 4mg Quantity used,FD000900-b,default,UjrM3TVhbbV,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Rifampicin150mg/Isoniazid75mg/Ethambutol 275mg (RHE) quantity received,TB042700-d,default,GDqo6F3lKnt,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chloramphenicol eye drops 0.5%, 5ml Stock on hand",EE010500-a,default,ESv8N0FnBuQ,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 18 quantity received,FD404700-d,default,P4SbEVee1YI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Aminophylline 25mg/ml, 10ml Stock out days",FD103800-c,default,Bbz30CwUjnI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Ethilon 2/0, ½ circle cutting needle 12's Stock out days",FD354100-c,default,tqkG3gGgpj2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Rolls, cotton dental quantity received",PP083700-d,default,rx9fatA34oB,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Masks, face, fluid resistant shield Stock on hand",PP048300-a,default,vzSUwKeRIsm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Stavudine (d4T) + Lamivudine (3TC), 30mg+150mg (3A) Stock on hand",GF0223-a,default,QKS304LhgBI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Clips, umbilical cord, polythene quantity received",HH039000-d,default,ddAmXiX9OeT,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS RHD Implanon (Etonogestrel 68mg) Quantity used,FP004100-b,default,jUMgY0MACKY,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Nevirapine (NVP), 200mg (6A) Stock out days",GF0229-c,default,CPITB813Vqi,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 0, round bodied ½ circle 40mm Quantity used",GG000600-b,default,KZHnI2uLgz4,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Streptomycin Suphate injection 1g quantity received,TB004400-d,default,NwWUZJhdk2D,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Aminophylline 100mg Stock on hand,FD000200-a,default,ANToShfT0CB,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Diclofenac sodium 50mg Quantity used,FD001100-b,default,oYMd6fI0fw6,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Fluconazole, 10mg / ml quantity received",GF0239-d,default,jxxvcSbyTuv,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Amoxycillin 250mg, Tablets quantity received",AA005100-d,default,H5PF9dXQB6z,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS X-RAY film, screen type, monochromatic 24cm x 30cm Stock on hand",FD654700-a,default,Gy06GZzZwPk,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Carbamazepine 200mg, tablets Stock out days",AA012600-c,default,tNFdq0ckJi2,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR Dressing, paraffin gauze 9.5cm x 9.5cm (square) Quantity used",FD300600-b,default,qinuh06q3Sa,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Sodium lactate compound (Ringer's lactate), 1000ml Stock on hand",FD106200-a,default,d57R1vPiQoM,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Lignocaine 2% Adrenaline 1/80,000 cartridge 1.8ml Stock out days",PP046500-c,default,Qas8b6VxN4f,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Oral rehydration salt, satchet (WHO formula) for 1L solution quantity received",GF006-d,default,Q1meZPScSe9,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Cannula iv (winged with injection pot) 22 Stock on hand,FD404900-a,default,Bapgb5FF4TC,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS ESS Hydrochlorothiazide 25mg, tablets Stock out days",AA030901-c,default,BCLevWaH8KR,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Paracetamol syrup 120mg/5ml, 100ml Quantity used",EE034800-b,default,VOU7KsCub4c,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Determine HIV 1/2 rapitt kit Stock on hand,ST010900-a,default,yt9Bgm64Qjm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Ferrous sulphate mixture paediatric 60mg/5ml, 100ml Stock on hand",EE018900-a,default,YIRHl8wNnTj,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Pethidine hydrochloride 50mg/1ml, 2ml quantity received",BB062700-d,default,gpa9xU3WSWc,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Zinc oxide eugenol Powder Stock out days,PP107750-c,default,T3PnQByNdbd,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS DENT Glass ionomer cement powder & liquid quantity received,PP036300-d,default,AUp2Ah97AKH,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS X-RAY Envelopes for films (Khaki paper stock on hard,NN016800-a,default,XWV4CMeK52f,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS HIV Stavudine (d4T) + Lamivudine (3TC), 30mg+150mg (3A) Quantity used",GF0223-b,default,dgCmYx0FvjJ,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Chlorinated lime HTH (Sodium hypochlorite) 70%, 50Kg Stock on hand",EE011700-a,default,hNEcJo5quGh,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP Glove surgeon's size 7 sterile Stock out days,HH080400-c,default,XldFmUciIja,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS X-RAY Sodium + Magluminediatrizoate (urografin)76% quantity received,FD650400-d,default,zEuhdYabE9j,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUT Catgut chromic suture sterile 1,round bodied ½ circle 50mm n Stock out days",GG000900-c,default,yghxVzjhsmg,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS METRONIDAZOLE TABS BP 250MG Stock out days,ST026200-c,default,I4M5d8ooiYc,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Procaine benzylpenicillin, 1g PFR Quantity used",BB066000-b,default,R8qDaRigKcw,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Suxamethonium chloride 50mg/ml, 2ml Quantity used",BB072600-b,default,ToFpeBUxySI,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS SUR + HOSP Syringe, autodestruct, 2ml, disposable, hypoluer with 23g ne Stock on hand",HH149400-a,default,V6xJxDaNHRS,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS HIV Lamivudine 150mg/Stavudine 30mg/Neverapine 200mg (4A) Stock on hand,GF0048-a,default,rRy1aYiKXDT,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS ESS Codeine Phosphate 30 mg tablets Stock on hand,FD002800-a,default,BX86Z47pb4k,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS TB Cycloserine 250mg quantity received,TB041500-d,default,inO2uQK3r3z,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Benzylpenicillin 3g (5MU), PFR Stock out days",FD100000-c,default,otoMdW7q3eO,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS DENT Rolls, cotton dental Stock on hand",PP083700-a,default,WIyWFj4Expm,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS MAL Malaria Rapid Diagnostic Test (MRDT) Kits Quantity used,DN002900-b,default,qqcOscCYtbw,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS GAL Paracetamol syrup 120mg/5ml, 100ml Stock out days",EE034800-c,default,wt6N9qef2Hm,Tt7fU5lUhAU,Tt7fU5lUhAU
"OpenLMIS INJ Dexamethasone Injection 5mg/2ml,2ml Stock out days",BB021301-c,default,SR2j086vMDj,Tt7fU5lUhAU,Tt7fU5lUhAU
OpenLMIS SUR + HOSP nasogatric tubes(stomach tubes) CH 16 Stock on hand,FD403400-a,default,b7pPI6np8br,Tt7fU5lUhAU,Tt7fU5lUhAU
